48,131,0.0016,-0.0004,100.0,518.67,642.65,1586.1,1395.28,14.62,21.61,553.72,2387.98,9079.77,1.3,47.47,521.88,2388.02,8159.93,8.4019,0.03,392,2388,100.0,38.92,23.3736
48,132,0.0012,-0.0,100.0,518.67,642.31,1590.47,1396.18,14.62,21.61,553.14,2388.01,9075.46,1.3,47.44,522.22,2388.04,8159.86,8.3847,0.03,391,2388,100.0,39.03,23.3766
48,133,0.0006,-0.0002,100.0,518.67,642.74,1586.64,1399.92,14.62,21.61,554.48,2388.03,9085.2,1.3,47.43,522.47,2388.05,8161.72,8.4237,0.03,391,2388,100.0,38.89,23.264
48,134,-0.0022,-0.0004,100.0,518.67,642.52,1587.53,1399.67,14.62,21.61,553.62,2388.06,9089.17,1.3,47.27,521.89,2387.99,8159.75,8.4292,0.03,392,2388,100.0,38.99,23.347
48,135,-0.0012,-0.0002,100.0,518.67,642.47,1591.14,1397.59,14.62,21.61,555.2,2388.0,9076.2,1.3,47.27,521.27,2387.98,8158.97,8.399,0.03,391,2388,100.0,38.82,23.2983
48,136,0.0042,-0.0004,100.0,518.67,642.11,1582.87,1405.06,14.62,21.61,554.0,2388.01,9079.84,1.3,47.4,521.84,2388.02,8163.53,8.4288,0.03,393,2388,100.0,39.04,23.4057
48,137,0.0005,-0.0001,100.0,518.67,642.81,1586.86,1403.65,14.62,21.61,554.0,2388.0,9080.62,1.3,47.3,522.01,2388.01,8157.32,8.4055,0.03,391,2388,100.0,38.84,23.4128
48,138,-0.0018,0.0004,100.0,518.67,642.03,1586.7,1410.02,14.62,21.61,554.17,2388.03,9086.91,1.3,47.09,521.9,2388.02,8163.03,8.4059,0.03,393,2388,100.0,38.83,23.3331
48,139,0.001,-0.0001,100.0,518.67,642.41,1583.75,1408.99,14.62,21.61,554.12,2387.99,9078.15,1.3,47.3,521.88,2388.02,8160.35,8.4079,0.03,392,2388,100.0,38.84,23.3403
48,140,-0.0001,-0.0002,100.0,518.67,642.48,1583.78,1402.22,14.62,21.61,553.84,2388.01,9083.14,1.3,47.38,522.01,2388.02,8159.01,8.4296,0.03,393,2388,100.0,39.05,23.405
