36,101,0.0023,0.0004,100.0,518.67,642.84,1593.29,1412.57,14.62,21.61,552.86,2388.11,9059.33,1.3,47.61,520.5,2388.14,8139.4,8.4399,0.03,393,2388,100.0,38.84,23.2692
36,102,0.0004,-0.0001,100.0,518.67,642.95,1595.14,1417.98,14.62,21.61,551.75,2388.15,9059.28,1.3,47.81,520.81,2388.13,8138.9,8.469,0.03,393,2388,100.0,38.8,23.225
36,103,0.0019,-0.0,100.0,518.67,642.78,1588.82,1410.5,14.62,21.61,552.68,2388.15,9059.14,1.3,47.62,520.36,2388.1,8134.38,8.4771,0.03,393,2388,100.0,38.8,23.2019
36,104,0.001,0.0001,100.0,518.67,642.97,1597.35,1414.24,14.62,21.61,551.95,2388.12,9052.25,1.3,47.57,520.67,2388.15,8133.43,8.4574,0.03,393,2388,100.0,38.67,23.2319
36,105,-0.0006,-0.0002,100.0,518.67,642.46,1594.44,1407.07,14.62,21.61,552.96,2388.11,9056.22,1.3,47.69,520.59,2388.17,8140.31,8.4393,0.03,394,2388,100.0,38.65,23.2119
36,106,0.0057,0.0004,100.0,518.67,643.45,1593.43,1418.75,14.62,21.61,552.85,2388.13,9057.34,1.3,47.73,520.82,2388.14,8137.75,8.457,0.03,394,2388,100.0,38.73,23.2858
36,107,-0.0029,-0.0002,100.0,518.67,642.22,1589.73,1413.35,14.62,21.61,552.75,2388.15,9057.82,1.3,47.73,521.27,2388.16,8132.23,8.4534,0.03,393,2388,100.0,38.77,23.3112
36,108,-0.0022,-0.0002,100.0,518.67,642.98,1586.8,1417.61,14.62,21.61,553.44,2388.17,9062.06,1.3,47.62,521.44,2388.13,8138.89,8.4436,0.03,395,2388,100.0,38.86,23.2827
36,109,0.0002,-0.0005,100.0,518.67,643.19,1596.4,1411.76,14.62,21.61,552.78,2388.17,9057.13,1.3,47.9,521.36,2388.18,8137.63,8.4543,0.03,393,2388,100.0,38.75,23.3756
36,110,0.0034,-0.0003,100.0,518.67,642.75,1588.48,1415.28,14.62,21.61,552.28,2388.15,9054.26,1.3,47.77,520.6,2388.15,8133.2,8.4699,0.03,394,2388,100.0,38.68,23.2186
