35,91,0.0019,0.0005,100.0,518.67,642.23,1587.53,1406.15,14.62,21.61,553.74,2388.11,9059.57,1.3,47.5,521.95,2388.09,8140.93,8.3853,0.03,393,2388,100.0,38.8,23.1624
35,92,-0.0001,-0.0003,100.0,518.67,642.6,1590.32,1410.63,14.62,21.61,553.04,2388.11,9058.24,1.3,47.4,521.58,2388.09,8139.22,8.4359,0.03,394,2388,100.0,38.89,23.3002
35,93,-0.0047,-0.0002,100.0,518.67,642.33,1592.67,1403.33,14.62,21.61,553.18,2388.13,9064.94,1.3,47.26,521.82,2388.07,8136.27,8.4641,0.03,394,2388,100.0,38.95,23.376
35,94,0.0026,-0.0004,100.0,518.67,643.06,1590.49,1408.64,14.62,21.61,553.25,2388.1,9065.02,1.3,47.37,521.47,2388.06,8138.55,8.4118,0.03,392,2388,100.0,38.85,23.2697
35,95,0.0019,-0.0001,100.0,518.67,643.29,1587.1,1403.14,14.62,21.61,553.46,2388.11,9065.37,1.3,47.41,521.28,2388.16,8136.8,8.4458,0.03,394,2388,100.0,38.99,23.2576
35,96,-0.0017,0.0004,100.0,518.67,642.6,1593.3,1405.67,14.62,21.61,553.69,2388.07,9061.37,1.3,47.62,521.24,2388.07,8140.45,8.4442,0.03,392,2388,100.0,38.81,23.3846
35,97,-0.0001,0.0002,100.0,518.67,642.19,1589.82,1405.18,14.62,21.61,553.52,2388.09,9059.85,1.3,47.48,521.48,2388.13,8138.24,8.4546,0.03,391,2388,100.0,38.92,23.2866
35,98,-0.0013,0.0004,100.0,518.67,642.36,1582.83,1410.88,14.62,21.61,553.56,2388.07,9065.03,1.3,47.57,521.26,2388.06,8140.58,8.442,0.03,393,2388,100.0,38.69,23.3015
35,99,-0.0003,0.0003,100.0,518.67,642.56,1585.05,1404.62,14.62,21.61,553.13,2388.13,9063.71,1.3,47.41,521.66,2388.08,8144.57,8.4198,0.03,394,2388,100.0,38.87,23.2423
35,100,-0.0005,0.0001,100.0,518.67,642.61,1591.29,1399.15,14.62,21.61,553.93,2388.06,9061.61,1.3,47.48,522.03,2388.04,8141.42,8.4751,0.03,393,2388,100.0,38.81,23.3442
