57,91,0.0009,-0.0005,100.0,518.67,642.35,1589.37,1406.06,14.62,21.61,552.97,2388.16,9052.0,1.3,47.39,520.76,2388.16,8135.35,8.4437,0.03,394,2388,100.0,38.8,23.2717
57,92,-0.0033,0.0,100.0,518.67,643.01,1593.74,1407.3,14.62,21.61,552.93,2388.14,9049.45,1.3,47.52,521.02,2388.1,8132.12,8.4573,0.03,392,2388,100.0,38.78,23.2635
57,93,-0.0009,0.0004,100.0,518.67,642.98,1588.27,1418.15,14.62,21.61,552.56,2388.09,9047.78,1.3,47.7,521.35,2388.1,8124.7,8.4601,0.03,392,2388,100.0,38.88,23.368
57,94,-0.0003,-0.0002,100.0,518.67,642.91,1590.64,1409.46,14.62,21.61,553.26,2388.16,9045.39,1.3,47.66,521.16,2388.14,8129.2,8.4087,0.03,394,2388,100.0,38.89,23.3145
57,95,-0.001,-0.0003,100.0,518.67,642.41,1587.08,1405.52,14.62,21.61,554.0,2388.04,9043.3,1.3,47.58,521.27,2388.08,8127.18,8.4611,0.03,393,2388,100.0,38.9,23.3544
57,96,0.0055,0.0002,100.0,518.67,642.76,1594.76,1408.29,14.62,21.61,553.26,2388.12,9044.48,1.3,47.62,521.37,2388.14,8114.92,8.4391,0.03,396,2388,100.0,38.8,23.2794
57,97,-0.0027,-0.0005,100.0,518.67,643.38,1591.7,1411.89,14.62,21.61,552.69,2388.17,9043.14,1.3,47.55,520.98,2388.13,8124.7,8.4607,0.03,393,2388,100.0,38.57,23.2508
57,98,0.0018,-0.0004,100.0,518.67,642.63,1590.07,1411.66,14.62,21.61,552.9,2388.15,9041.05,1.3,47.65,521.48,2388.14,8124.32,8.4761,0.03,394,2388,100.0,38.85,23.303
57,99,-0.0039,-0.0001,100.0,518.67,642.75,1590.26,1405.13,14.62,21.61,553.15,2388.17,9047.66,1.3,47.56,521.7,2388.15,8125.26,8.4651,0.03,392,2388,100.0,39.0,23.2346
57,100,-0.0026,-0.0004,100.0,518.67,642.75,1592.96,1412.69,14.62,21.61,553.95,2388.12,9043.93,1.3,47.62,520.76,2388.18,8121.91,8.468,0.03,394,2388,100.0,38.8,23.1595
57,101,-0.0015,0.0001,100.0,518.67,643.06,1592.18,1409.28,14.62,21.61,553.4,2388.18,9047.85,1.3,47.77,520.58,2388.17,8130.06,8.441,0.03,393,2388,100.0,38.91,23.3392
57,102,0.0006,0.0002,100.0,518.67,642.63,1594.27,1415.28,14.62,21.61,552.49,2388.18,9048.84,1.3,47.61,521.02,2388.17,8123.37,8.4499,0.03,396,2388,100.0,38.75,23.1909
