Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
180360,Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,48,1788
180361,Indigo,6E-6151,Hyderabad,Morning,zero,Morning,Chennai,Economy,1.33,48,1788
180362,Indigo,6E-102,Hyderabad,Evening,zero,Evening,Chennai,Economy,1.33,48,1788
180363,Indigo,6E-6174,Hyderabad,Evening,zero,Night,Chennai,Economy,1.33,48,1788
180364,Air_India,AI-546,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,48,2080
180365,Indigo,6E-6781,Hyderabad,Morning,one,Evening,Chennai,Economy,9.92,48,2704
180366,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Economy,13.5,48,4009
180367,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Economy,16.25,48,4009
180368,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Economy,20.5,48,4009
180369,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Economy,23.83,48,4009
180370,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,26.92,48,4009
180371,Air_India,AI-620,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.42,48,3813
180372,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Economy,9.42,48,3813
180373,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Economy,13.08,48,3813
180374,Air_India,AI-620,Hyderabad,Early_Morning,one,Early_Morning,Chennai,Economy,25.75,48,3813
180375,Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Chennai,Economy,7.83,48,3864
180376,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,6.83,48,4359
180377,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,48,4359
180378,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,10.17,48,4359
180379,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,12.67,48,4359
180380,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,13.25,48,4359
180381,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.75,48,4359
180382,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.83,48,4359
180383,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,26.33,48,4359
180384,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Economy,26.58,48,4359
180385,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Economy,29.08,48,4359
180386,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Economy,7.33,48,4229
180387,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Economy,13.83,48,4229
180388,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,16.67,48,4229
180389,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Economy,16.92,48,4229
