Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
16020,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,31,3987
16021,Vistara,UK-871,Delhi,Night,one,Evening,Bangalore,Economy,22.92,31,3987
16022,Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,31,3987
16023,SpiceJet,SG-8207,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,31,3663
16024,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,31,4272
16025,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,31,4272
16026,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.17,31,4272
16027,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,31,4272
16028,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,13.08,31,4272
16029,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,31,4007
16030,Indigo,6E-2249,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.08,31,4007
16031,Indigo,6E-967,Delhi,Evening,one,Night,Bangalore,Economy,5.08,31,4007
16032,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,31,4007
16033,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,31,4007
16034,Indigo,6E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,31,4007
16035,Indigo,6E-5059,Delhi,Evening,one,Night,Bangalore,Economy,6.5,31,4007
16036,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,31,4007
16037,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,31,4007
16038,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,31,4007
16039,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,31,4007
16040,Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,31,4007
16041,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,31,4007
16042,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,31,4007
16043,Indigo,6E-2753,Delhi,Evening,one,Late_Night,Bangalore,Economy,9.17,31,4007
16044,Indigo,6E-2247,Delhi,Morning,one,Night,Bangalore,Economy,9.75,31,4007
16045,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,31,4007
16046,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,31,4007
16047,Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,31,4007
16048,AirAsia,I5-559,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.0,31,4019
16049,AirAsia,I5-767,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,31,4019
