Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
171330,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,7.0,8,10962
171331,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,11.42,8,10962
171332,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.33,8,11319
171333,Vistara,UK-830,Hyderabad,Morning,one,Night,Kolkata,Economy,12.42,8,11319
171334,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,15.92,8,11319
171335,Vistara,UK-870,Hyderabad,Night,one,Night,Kolkata,Economy,26.17,8,11319
171336,Indigo,6E-6593,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08,8,11231
171337,Indigo,6E-5207,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,7.08,8,11231
171338,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,8,11676
171339,Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Economy,12.08,8,11676
171340,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,20.75,8,11676
171341,Vistara,UK-874,Hyderabad,Morning,one,Morning,Kolkata,Economy,25.17,8,11676
171342,Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.17,8,11854
171343,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.75,8,11854
171344,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,9.25,8,11854
171345,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,11.25,8,11854
171346,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,8,11854
171347,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,21.5,8,11854
171348,Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.42,8,11854
171349,Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08,8,11698
171350,Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,Economy,12.17,8,11698
171351,Air_India,AI-541,Hyderabad,Evening,one,Morning,Kolkata,Economy,16.75,8,11698
171352,Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,8,11698
171353,Air_India,AI-541,Hyderabad,Evening,one,Evening,Kolkata,Economy,26.92,8,11698
171354,Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.83,8,12118
171355,Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11.0,8,12118
171356,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.67,8,12118
171357,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,15.83,8,12118
171358,Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,Economy,21.67,8,12118
171359,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,26.5,8,12118
