Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
105450,Indigo,6E-6326,Bangalore,Morning,one,Night,Kolkata,Economy,10.67,21,5178
105451,Indigo,6E-455,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,3.92,21,5202
105452,Air_India,AI-640,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,26.08,21,5536
105453,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,29.42,21,5536
105454,Indigo,6E-978,Bangalore,Evening,one,Night,Kolkata,Economy,5.08,21,5635
105455,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Economy,19.17,21,6271
105456,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Economy,20.92,21,6271
105457,Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Economy,21.83,21,6271
105458,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Economy,22.42,21,6271
105459,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.92,21,6042
105460,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,21,6163
105461,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,10.42,21,6534
105462,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,21,6534
105463,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,21,6534
105464,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,21,6186
105465,GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,21,6186
105466,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,21,6186
105467,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.83,21,6583
105468,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Economy,8.75,21,6583
105469,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.0,21,6583
105470,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,21,6583
105471,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,21,6956
105472,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,21,6956
105473,Vistara,UK-893,Bangalore,Evening,two_or_more,Evening,Kolkata,Economy,23.67,21,6956
105474,Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,21,7053
105475,Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,21,7053
105476,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Economy,14.67,21,7053
105477,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Economy,15.25,21,7053
105478,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Economy,22.25,21,7053
105479,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.17,21,7106
