Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
149190,Indigo,6E-893,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.0,15,6489
149191,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Chennai,Economy,6.17,15,6489
149192,Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Chennai,Economy,6.58,15,6489
149193,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Chennai,Economy,6.58,15,6489
149194,Indigo,6E-345,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.67,15,6489
149195,Indigo,6E-512,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,15,6489
149196,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Chennai,Economy,8.17,15,6489
149197,Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.25,15,6489
149198,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Chennai,Economy,8.42,15,6489
149199,Indigo,6E-6128,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.67,15,6489
149200,Indigo,6E-345,Kolkata,Morning,one,Evening,Chennai,Economy,10.0,15,6489
149201,Indigo,6E-725,Kolkata,Evening,one,Early_Morning,Chennai,Economy,10.0,15,6489
149202,Indigo,6E-379,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,10.5,15,6489
149203,Indigo,6E-134,Kolkata,Night,one,Morning,Chennai,Economy,10.83,15,6489
149204,AirAsia,I5-510,Kolkata,Early_Morning,one,Morning,Chennai,Economy,3.92,15,6490
149205,AirAsia,I5-371,Kolkata,Early_Morning,zero,Morning,Chennai,Economy,2.33,15,6594
149206,Indigo,6E-563,Kolkata,Morning,zero,Morning,Chennai,Economy,2.42,15,6909
149207,Indigo,6E-294,Kolkata,Evening,zero,Night,Chennai,Economy,2.42,15,6909
149208,Indigo,6E-822,Kolkata,Morning,one,Evening,Chennai,Economy,7.67,15,6977
149209,Indigo,6E-417,Kolkata,Afternoon,zero,Evening,Chennai,Economy,2.33,15,7329
149210,Indigo,6E-6021,Kolkata,Afternoon,one,Late_Night,Chennai,Economy,10.5,15,7466
149211,Indigo,6E-893,Kolkata,Morning,one,Night,Chennai,Economy,11.0,15,7954
149212,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Economy,19.92,15,8498
149213,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Economy,21.58,15,8498
149214,Air_India,AI-765,Kolkata,Evening,zero,Evening,Chennai,Economy,2.42,15,8589
149215,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,23.83,15,9233
149216,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Economy,25.5,15,9233
149217,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,26.33,15,9233
149218,Air_India,AI-526,Kolkata,Evening,one,Early_Morning,Chennai,Economy,13.0,15,9377
149219,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Economy,12.42,15,10122
