Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
20370,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,3,5954
20371,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,3,5954
20372,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,3,5955
20373,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,3,6060
20374,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,3,6060
20375,Indigo,6E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.17,3,6270
20376,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,3,6270
20377,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,3,6375
20378,Indigo,6E-198,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.08,3,6443
20379,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,3,6932
20380,AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,3,7072
20381,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,3,7530
20382,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,3,7530
20383,Indigo,6E-397,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.25,3,7908
20384,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,3,7908
20385,Indigo,6E-2043,Delhi,Afternoon,one,Night,Kolkata,Economy,7.0,3,7908
20386,Indigo,6E-398,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.33,3,8396
20387,Indigo,6E-6187,Delhi,Afternoon,one,Night,Kolkata,Economy,7.75,3,8396
20388,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.25,3,8633
20389,Vistara,UK-705,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.25,3,9000
20390,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,3,8885
20391,Indigo,6E-5041,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,3,9373
20392,Indigo,6E-5336,Delhi,Afternoon,one,Night,Kolkata,Economy,7.92,3,9373
20393,Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,Economy,24.83,3,10081
20394,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,3,10349
20395,Vistara,UK-641,Delhi,Afternoon,one,Night,Kolkata,Economy,7.08,3,10733
20396,Air_India,AI-9991,Delhi,Morning,one,Night,Kolkata,Economy,8.58,3,10535
20397,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,3,11128
20398,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,3,11389
20399,GO_FIRST,G8-237,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.08,3,11466
