Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
240090,Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Business,16.83,30,60365
240091,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,Business,18.08,30,60365
240092,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,21.25,30,60365
240093,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,22.5,30,60365
240094,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,22.0,30,64700
240095,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,23.0,30,64700
240096,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,24.17,30,66940
240097,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,25.42,30,66940
240098,Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,31,17604
240099,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,Business,1.5,31,17604
240100,Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,Business,1.58,31,17604
240101,Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Business,1.33,31,17548
240102,Air_India,AI-685,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,9.67,31,31756
240103,Air_India,AI-607,Mumbai,Evening,one,Morning,Hyderabad,Business,16.08,31,32230
240104,Vistara,UK-958,Mumbai,Afternoon,one,Night,Hyderabad,Business,10.5,31,45805
240105,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Business,5.58,31,45693
240106,Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.58,31,45693
240107,Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.0,31,45693
240108,Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Business,9.33,31,45693
240109,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.33,31,45693
240110,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,12.25,31,45693
240111,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,12.33,31,45693
240112,Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Business,13.0,31,45693
240113,Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Business,13.58,31,45693
240114,Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Business,14.42,31,45693
240115,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.58,31,45693
240116,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.5,31,45693
240117,Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Business,16.5,31,45693
240118,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.5,31,45693
240119,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.92,31,45693
