Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
123750,Indigo,6E-6339,Kolkata,Morning,one,Evening,Delhi,Economy,6.08,27,6489
123751,Indigo,6E-375,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,6.33,27,6489
123752,Indigo,6E-751,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.33,27,6489
123753,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,27,6489
123754,Indigo,6E-811,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,27,6489
123755,Indigo,6E-6891,Kolkata,Morning,one,Evening,Delhi,Economy,7.42,27,6489
123756,Indigo,6E-417,Kolkata,Afternoon,one,Night,Delhi,Economy,7.42,27,6489
123757,Indigo,6E-294,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,27,6489
123758,Indigo,6E-6014,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,27,6489
123759,Indigo,6E-6749,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,27,6489
123760,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,9.33,27,7145
123761,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,13.08,27,7145
123762,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.17,27,7145
123763,Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,Economy,16.25,27,6809
123764,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,Economy,23.08,27,6809
123765,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,27,7408
123766,Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,27,7076
123767,Air_India,AI-765,Kolkata,Night,one,Morning,Delhi,Economy,12.08,27,7124
123768,Indigo,6E-6717,Kolkata,Night,one,Early_Morning,Delhi,Economy,6.33,27,7466
123769,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,27,8089
123770,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,27,9136
123771,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,27,9353
123772,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.33,27,9353
123773,Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Economy,26.25,27,9353
123774,SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.5,27,9136
123775,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.08,27,9616
123776,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,19.08,27,9668
123777,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.17,27,10243
123778,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12.0,27,10243
123779,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,13.33,27,10243
