Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
234510,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Business,11.5,7,49725
234511,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.08,7,49725
234512,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.17,7,49725
234513,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Business,14.0,7,49725
234514,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Business,14.33,7,49725
234515,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,15.0,7,49725
234516,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.25,7,49725
234517,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.33,7,49725
234518,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.0,7,49725
234519,Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Business,17.0,7,49725
234520,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.42,7,49725
234521,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,19.5,7,49725
234522,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Business,20.5,7,49725
234523,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Business,21.67,7,49725
234524,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Business,22.92,7,49725
234525,Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,Business,24.17,7,49725
234526,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,7,49725
234527,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Business,27.58,7,49725
234528,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.58,7,51405
234529,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,20.83,7,51405
234530,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.58,7,57565
234531,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.08,7,57565
234532,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,5.67,7,57677
234533,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Business,9.17,7,57666
234534,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Business,12.33,7,57666
234535,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Business,27.5,7,58562
234536,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,7.17,7,59357
234537,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Business,10.83,7,59805
234538,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,6.17,7,62045
234539,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,7.67,7,62045
