Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
8370,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,42,2410
8371,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,42,2410
8372,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,42,2410
8373,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,42,2410
8374,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,42,2410
8375,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,42,2410
8376,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,42,2410
8377,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,42,2410
8378,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,42,2456
8379,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,42,2456
8380,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,42,2456
8381,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,42,2476
8382,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,42,2476
8383,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,42,2476
8384,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,42,2476
8385,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,42,2476
8386,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,42,2476
8387,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,42,2476
8388,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,42,2476
8389,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,42,2476
8390,Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,42,2568
8391,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,42,2621
8392,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,42,3100
8393,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,42,3100
8394,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,42,3100
8395,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,42,3100
8396,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,42,3100
8397,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,42,2791
8398,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,42,3001
8399,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,42,3001
