Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
52950,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,16.33,2,11129
52951,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,17.25,2,11129
52952,Air_India,AI-619,Mumbai,Night,one,Night,Bangalore,Economy,26.0,2,10826
52953,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Economy,16.83,2,11469
52954,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,19.33,2,11469
52955,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Economy,20.33,2,11469
52956,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Economy,20.92,2,11469
52957,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Bangalore,Economy,22.75,2,11469
52958,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Bangalore,Economy,23.33,2,11469
52959,Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,2,11498
52960,Indigo,6E-5312,Mumbai,Morning,one,Night,Bangalore,Economy,10.0,2,11498
52961,Air_India,AI-685,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.42,2,11508
52962,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Economy,1.75,2,11876
52963,Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,2,11954
52964,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,8.25,2,12468
52965,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,10.08,2,12468
52966,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,11.67,2,12468
52967,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,13.92,2,12468
52968,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Economy,14.92,2,12468
52969,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,2,12468
52970,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,17.33,2,12468
52971,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,18.25,2,12468
52972,Indigo,6E-179,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.5,2,12191
52973,Indigo,6E-179,Mumbai,Morning,one,Evening,Bangalore,Economy,5.42,2,12191
52974,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,Economy,6.92,2,13182
52975,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Economy,8.5,2,13182
52976,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,10.0,2,13182
52977,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Economy,10.75,2,13182
52978,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,11.83,2,13182
52979,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,2,13182
