Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
20100,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,49,6035
20101,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,49,6035
20102,Vistara,UK-871,Delhi,Night,one,Evening,Bangalore,Economy,22.92,49,6035
20103,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Bangalore,Economy,25.75,49,6035
20104,Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,49,6035
20105,Indigo,6E-963,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.5,49,5777
20106,GO_FIRST,G8-145,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,49,5803
20107,Air_India,AI-767,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.58,49,5842
20108,GO_FIRST,G8-2201,Delhi,Early_Morning,one,Evening,Bangalore,Economy,13.5,49,5956
20109,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,49,6008
20110,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Bangalore,Economy,9.92,49,6045
20111,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,49,6427
20112,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,49,6427
20113,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,6.75,49,6177
20114,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,49,6177
20115,GO_FIRST,G8-404,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.5,49,6315
20116,Vistara,UK-741,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,49,6963
20117,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.67,49,7023
20118,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,49,6741
20119,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.5,49,6741
20120,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,49,6764
20121,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.42,49,6832
20122,Air_India,AI-764,Delhi,Evening,one,Evening,Bangalore,Economy,23.83,49,7035
20123,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,49,7372
20124,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,49,9423
20125,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,49,10273
20126,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,1,5954
20127,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,1,5954
20128,Indigo,6E-353,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,1,5955
20129,Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,1,5955
