Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
198180,Air_India,AI-430,Chennai,Morning,two_or_more,Night,Kolkata,Economy,12.42,6,15123
198181,Air_India,AI-430,Chennai,Morning,two_or_more,Morning,Kolkata,Economy,23.08,6,15123
198182,Air_India,AI-430,Chennai,Morning,two_or_more,Afternoon,Kolkata,Economy,28.58,6,15123
198183,Vistara,UK-828,Chennai,Early_Morning,one,Night,Kolkata,Economy,15.75,6,15489
198184,Vistara,UK-832,Chennai,Early_Morning,one,Night,Kolkata,Economy,15.83,6,15543
198185,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,28.33,6,15543
198186,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.67,6,15963
198187,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,20.33,6,15963
198188,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Economy,11.17,6,16278
198189,Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Economy,16.17,6,15963
198190,Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,6,16120
198191,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,12.5,6,16488
198192,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,9.83,6,16518
198193,Air_India,AI-430,Chennai,Morning,two_or_more,Evening,Kolkata,Economy,9.25,6,16383
198194,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,11.08,6,16739
198195,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,8.33,6,17054
198196,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Kolkata,Economy,13.0,6,17223
198197,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,24.92,6,19113
198198,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,26.42,6,19113
198199,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,15.42,6,19638
198200,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,6,21108
198201,SpiceJet,SG-388,Chennai,Evening,zero,Night,Kolkata,Economy,2.42,7,5041
198202,Indigo,6E-606,Chennai,Evening,zero,Evening,Kolkata,Economy,2.08,7,5042
198203,Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,Economy,2.58,7,5043
198204,SpiceJet,SG-731,Chennai,Early_Morning,one,Night,Kolkata,Economy,14.5,7,5041
198205,SpiceJet,SG-4010,Chennai,Morning,one,Morning,Kolkata,Economy,24.17,7,5041
198206,Indigo,6E-6016,Chennai,Evening,zero,Night,Kolkata,Economy,2.17,7,5147
198207,Indigo,6E-6326,Chennai,Afternoon,zero,Afternoon,Kolkata,Economy,2.42,7,5410
198208,Indigo,6E-847,Chennai,Evening,one,Late_Night,Kolkata,Economy,7.67,7,5499
198209,Indigo,6E-6113,Chennai,Afternoon,one,Late_Night,Kolkata,Economy,9.67,7,5499
