Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
183840,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.5,26,4971
183841,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,10.92,26,4971
183842,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,11.58,26,4971
183843,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.67,26,4971
183844,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,26,4971
183845,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.42,26,4971
183846,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,13.25,26,4971
183847,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,13.67,26,4971
183848,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,14.42,26,4971
183849,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,15.17,26,4971
183850,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,16.0,26,4971
183851,SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Delhi,Economy,26.58,26,4678
183852,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,6.42,26,4827
183853,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,26,4827
183854,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,26,4827
183855,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.5,26,4827
183856,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,26,4827
183857,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,9.75,26,4827
183858,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,10.75,26,4827
183859,GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.08,26,4827
183860,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.58,26,4827
183861,GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.25,26,4827
183862,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.58,26,4827
183863,GO_FIRST,G8-302,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,26,4827
183864,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Economy,4.75,26,5206
183865,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.58,26,5206
183866,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,26,5206
183867,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,26,5206
183868,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,7.17,26,5206
183869,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,26,5206
