Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
4620,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,24,6449
4621,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,24,6807
4622,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,24,6879
4623,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,24,6601
4624,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,24,6601
4625,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,24,6601
4626,Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,24,6654
4627,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,24,6711
4628,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,24,6724
4629,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,24,6756
4630,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,24,6756
4631,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,24,7136
4632,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,24,7136
4633,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,24,7136
4634,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,24,7136
4635,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,24,6933
4636,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,24,7112
4637,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8.0,24,7292
4638,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,24,7469
4639,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,24,7838
4640,Vistara,UK-707,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,24,7838
4641,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,24,7651
4642,Vistara,UK-737,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,24,8048
4643,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,24,8121
4644,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,24,8121
4645,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,24,8202
4646,Air_India,AI-9017,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.0,24,8475
4647,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,24,8979
4648,Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,24,8789
4649,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,24,8885
