Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
40020,AirAsia,I5-829,Delhi,Night,two_or_more,Morning,Chennai,Economy,11.58,32,1998
40021,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,32,1998
40022,AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,32,1998
40023,AirAsia,I5-829,Delhi,Night,two_or_more,Morning,Chennai,Economy,12.92,32,1998
40024,AirAsia,I5-550,Delhi,Evening,one,Morning,Chennai,Economy,15.75,32,1998
40025,AirAsia,I5-787,Delhi,Early_Morning,one,Night,Chennai,Economy,16.25,32,1998
40026,AirAsia,I5-713,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.33,32,1998
40027,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,32,2399
40028,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,32,2399
40029,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,32,2050
40030,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,32,2050
40031,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,32,2050
40032,Indigo,6E-2005,Delhi,Morning,one,Evening,Chennai,Economy,8.0,32,2050
40033,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,32,2050
40034,Indigo,6E-2479,Delhi,Morning,one,Evening,Chennai,Economy,8.92,32,2050
40035,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,32,2050
40036,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,32,2050
40037,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,32,2050
40038,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,32,2103
40039,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,32,2637
40040,SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,32,2637
40041,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,32,2343
40042,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,32,2343
40043,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,32,2343
40044,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,32,2343
40045,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,32,2343
40046,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,32,2343
40047,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,32,2343
40048,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,32,2637
40049,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,32,2637
