Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
106800,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,30,6534
106801,Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,30,6534
106802,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,30,6534
106803,Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,30,6534
106804,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Economy,14.67,30,6534
106805,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Economy,15.25,30,6534
106806,Vistara,UK-852,Bangalore,Morning,one,Morning,Kolkata,Economy,24.17,30,6534
106807,Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,Economy,25.17,30,6534
106808,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,30,6186
106809,GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,30,6186
106810,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,30,6408
106811,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Economy,15.17,30,6584
106812,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,30,6584
106813,Indigo,6E-886,Bangalore,Morning,one,Evening,Kolkata,Economy,10.5,30,6601
106814,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Morning,Kolkata,Economy,24.67,30,6956
106815,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.83,30,7004
106816,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Economy,8.75,30,7004
106817,Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.0,30,7004
106818,Air_India,AI-505,Bangalore,Morning,one,Night,Kolkata,Economy,11.92,30,7004
106819,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,30,7004
106820,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.0,30,7004
106821,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.17,30,7004
106822,Air_India,AI-501,Bangalore,Afternoon,one,Morning,Kolkata,Economy,19.67,30,7004
106823,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,30,7004
106824,Indigo,6E-897,Bangalore,Morning,one,Night,Kolkata,Economy,10.17,30,7005
106825,Vistara,UK-893,Bangalore,Evening,two_or_more,Evening,Kolkata,Economy,22.17,30,7421
106826,Vistara,UK-893,Bangalore,Evening,two_or_more,Evening,Kolkata,Economy,23.67,30,7421
106827,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Economy,20.67,30,7109
106828,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,7.33,30,7683
106829,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,30,7683
