Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
146310,AirAsia,I5-556,Kolkata,Night,one,Morning,Hyderabad,Economy,13.75,35,3705
146311,Indigo,6E-294,Kolkata,Evening,one,Night,Hyderabad,Economy,6.17,35,3809
146312,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,35,3914
146313,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.33,35,3914
146314,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.92,35,3914
146315,Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,35,4148
146316,Indigo,6E-563,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.0,35,4148
146317,Air_India,AI-765,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,19.25,35,4174
146318,Indigo,6E-417,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,35,4253
146319,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,35,4505
146320,Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.75,35,4505
146321,AirAsia,I5-2473,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.92,35,4589
146322,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.08,35,4589
146323,AirAsia,I5-2991,Kolkata,Night,one,Morning,Hyderabad,Economy,11.17,35,4589
146324,AirAsia,I5-552,Kolkata,Early_Morning,two_or_more,Night,Hyderabad,Economy,12.42,35,4589
146325,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,13.0,35,4589
146326,Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.08,35,4724
146327,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,35,4724
146328,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,15.42,35,4724
146329,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,19.0,35,4724
146330,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,20.42,35,4724
146331,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Economy,22.83,35,4724
146332,Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Economy,27.08,35,4724
146333,Air_India,AI-768,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,27.83,35,4724
146334,Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,35,4748
146335,GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Hyderabad,Economy,7.33,35,5018
146336,GO_FIRST,G8-789,Kolkata,Morning,one,Late_Night,Hyderabad,Economy,14.08,35,5018
146337,Indigo,6E-822,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.25,35,5070
146338,Indigo,6E-345,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,35,5070
146339,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,35,5114
