Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
56100,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,20,6450
56101,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,20,6450
56102,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,8.25,20,6450
56103,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,8.42,20,6450
56104,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Economy,8.5,20,6450
56105,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.67,20,6450
56106,Vistara,UK-986,Mumbai,Night,one,Morning,Bangalore,Economy,9.92,20,6450
56107,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Economy,10.0,20,6450
56108,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,10.08,20,6450
56109,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,13.92,20,6450
56110,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Economy,13.92,20,6450
56111,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,20,6450
56112,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,14.58,20,6450
56113,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Economy,14.92,20,6450
56114,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,15.08,20,6450
56115,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,20,6450
56116,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,20,6450
56117,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.67,20,6450
56118,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,20,6450
56119,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Bangalore,Economy,18.0,20,6450
56120,Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Economy,20.08,20,6450
56121,Vistara,UK-940,Mumbai,Evening,one,Evening,Bangalore,Economy,21.25,20,6450
56122,Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Economy,21.92,20,6450
56123,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,14.17,20,6710
56124,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,16.33,20,6710
56125,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,17.33,20,6710
56126,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Economy,6.25,20,6502
56127,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.17,20,6502
56128,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,20,6502
56129,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,20,6502
