Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
219030,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Business,25.42,48,65529
219031,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Business,28.42,48,65529
219032,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Business,16.5,48,67635
219033,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,8.08,48,67769
219034,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,9.42,48,67769
219035,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,11.08,48,67769
219036,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,12.42,48,67769
219037,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Business,15.92,48,67769
219038,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Business,23.17,48,67769
219039,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Business,26.17,48,67769
219040,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Business,12.83,48,72339
219041,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Business,16.0,48,72339
219042,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Business,13.83,48,73369
219043,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Business,21.08,48,73369
219044,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Business,24.08,48,73369
219045,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Business,14.75,48,75721
219046,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,22.0,48,75721
219047,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,25.0,48,75721
219048,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Kolkata,Business,16.08,48,84222
219049,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,49,27976
219050,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.17,49,27976
219051,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Business,2.25,49,27976
219052,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Business,2.08,49,27976
219053,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.17,49,27976
219054,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Business,2.25,49,27976
219055,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Business,2.33,49,27976
219056,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,49,28872
219057,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Business,2.08,49,29656
219058,Air_India,AI-407,Delhi,Afternoon,one,Evening,Kolkata,Business,4.83,49,32347
219059,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Business,19.42,49,32347
