Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
99750,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,7.92,33,6568
99751,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,33,6568
99752,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,8.5,33,6568
99753,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,33,6568
99754,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.5,33,6568
99755,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.67,33,6568
99756,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,10.5,33,6568
99757,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.67,33,6568
99758,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,Economy,10.75,33,6568
99759,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.08,33,6568
99760,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,11.33,33,6568
99761,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.08,33,6568
99762,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,12.25,33,6568
99763,Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,12.25,33,6568
99764,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,12.33,33,6568
99765,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,13.08,33,6568
99766,Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,13.08,33,6568
99767,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,33,6568
99768,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,14.0,33,6568
99769,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,14.08,33,6568
99770,Vistara,UK-820,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,14.08,33,6568
99771,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,14.42,33,6568
99772,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.83,33,6568
99773,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,10.08,33,6624
99774,GO_FIRST,G8-118,Bangalore,Night,one,Early_Morning,Mumbai,Economy,6.33,33,6389
99775,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,33,6389
99776,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.25,33,6389
99777,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,33,6389
99778,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.25,33,6389
99779,GO_FIRST,G8-118,Bangalore,Night,one,Morning,Mumbai,Economy,11.25,33,6389
