Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
142680,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.42,3,15624
142681,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Evening,Hyderabad,Economy,27.83,3,15624
142682,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.75,3,16464
142683,Indigo,6E-6021,Kolkata,Afternoon,zero,Evening,Hyderabad,Economy,2.33,3,16254
142684,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,3,16254
142685,Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,3,16307
142686,Indigo,6E-563,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.0,3,16307
142687,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.33,3,16359
142688,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,3,17042
142689,Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,Economy,9.33,3,17042
142690,Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,Economy,10.5,3,17042
142691,Indigo,6E-6214,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.5,3,17724
142692,Indigo,6E-139,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.17,3,17724
142693,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,9.83,3,18459
142694,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.58,3,18984
142695,Indigo,6E-599,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,3,18995
142696,Indigo,6E-599,Kolkata,Morning,one,Night,Hyderabad,Economy,12.08,3,19205
142697,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,3,19457
142698,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,18.33,3,19929
142699,Indigo,6E-822,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.25,3,19982
142700,Indigo,6E-345,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,3,19982
142701,Indigo,6E-345,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.17,3,20559
142702,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.5,3,20978
142703,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Economy,12.5,3,20978
142704,Indigo,6E-822,Kolkata,Morning,one,Night,Hyderabad,Economy,8.83,3,21189
142705,Indigo,6E-345,Kolkata,Morning,one,Night,Hyderabad,Economy,11.17,3,21189
142706,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,Economy,27.33,3,24759
142707,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.67,3,25494
142708,Indigo,6E-6172,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,4,6489
142709,AirAsia,I5-2473,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.92,4,6487
