Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
72660,Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Hyderabad,Economy,24.0,18,6592
72661,Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Hyderabad,Economy,28.25,18,6592
72662,GO_FIRST,G8-7561,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,10.08,18,6601
72663,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,10.67,18,6601
72664,Vistara,UK-655,Mumbai,Morning,two_or_more,Night,Hyderabad,Economy,11.42,18,7030
72665,Air_India,AI-675,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.08,18,6899
72666,Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Hyderabad,Economy,8.42,18,7345
72667,Indigo,6E-5202,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,3.42,18,7198
72668,Indigo,6E-6809,Mumbai,Evening,one,Night,Hyderabad,Economy,5.67,18,7198
72669,Air_India,AI-651,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.67,18,7548
72670,Air_India,AI-651,Mumbai,Morning,one,Morning,Hyderabad,Economy,26.08,18,7548
72671,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,14.5,18,7585
72672,Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,33.5,18,7968
72673,Indigo,6E-711,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.5,18,7987
72674,Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,31.58,18,8063
72675,Air_India,AI-9657,Mumbai,Evening,one,Night,Hyderabad,Economy,26.0,18,8516
72676,Indigo,6E-711,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.0,18,8722
72677,Indigo,6E-179,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58,18,9667
72678,Indigo,6E-179,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,4.25,18,15180
72679,Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Economy,1.33,19,2111
72680,Air_India,AI-615,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.5,19,2111
72681,AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,4.67,19,2105
72682,AirAsia,I5-1569,Mumbai,Night,one,Morning,Hyderabad,Economy,11.42,19,2105
72683,AirAsia,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,19,2105
72684,Indigo,6E-5312,Mumbai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,19,2901
72685,Indigo,6E-354,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Economy,1.33,19,2901
72686,Indigo,6E-5217,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.33,19,2901
72687,Indigo,6E-6818,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33,19,2901
72688,Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,19,2901
72689,Indigo,6E-5371,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.5,19,2901
