Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
59040,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,36,4618
59041,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,36,4618
59042,GO_FIRST,G8-363,Mumbai,Night,one,Morning,Bangalore,Economy,11.33,36,4618
59043,Air_India,AI-683,Mumbai,Night,one,Night,Bangalore,Economy,25.5,36,4620
59044,Indigo,6E-5307,Mumbai,Morning,one,Afternoon,Bangalore,Economy,5.17,36,4706
59045,Indigo,6E-5307,Mumbai,Morning,one,Evening,Bangalore,Economy,7.08,36,4706
59046,GO_FIRST,G8-244,Mumbai,Evening,one,Night,Bangalore,Economy,5.5,36,4827
59047,Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,36,4916
59048,Indigo,6E-7292,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.33,36,5182
59049,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Bangalore,Economy,26.33,36,5214
59050,Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Bangalore,Economy,5.25,36,5336
59051,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,36,5392
59052,AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,3.92,36,5556
59053,AirAsia,I5-620,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,36,5556
59054,Indigo,6E-6051,Mumbai,Evening,one,Night,Bangalore,Economy,3.75,36,5649
59055,Indigo,6E-5317,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.08,36,5649
59056,Indigo,6E-6258,Mumbai,Morning,one,Evening,Bangalore,Economy,6.42,36,5912
59057,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Economy,6.25,36,6082
59058,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,36,6082
59059,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.17,36,6082
59060,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,36,6082
59061,Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,36,6082
59062,Air_India,AI-888,Mumbai,Evening,one,Morning,Bangalore,Economy,13.92,36,6082
59063,Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Economy,14.92,36,6082
59064,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,36,6082
59065,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Bangalore,Economy,17.33,36,6082
59066,Air_India,AI-867,Mumbai,Night,one,Evening,Bangalore,Economy,18.75,36,6082
59067,Air_India,AI-888,Mumbai,Evening,one,Evening,Bangalore,Economy,21.25,36,6082
59068,Air_India,AI-660,Mumbai,Evening,one,Evening,Bangalore,Economy,22.25,36,6082
59069,Air_India,AI-809,Mumbai,Morning,one,Morning,Bangalore,Economy,22.92,36,6082
